notice_id,user_id,title,description,image_url,status,publish_date,expiry_date,created_at,updated_at
874,826,Campus Notice Title 874,This is the description for campus notice number 874. Please read carefully.,https://example.com/notices/image_874.jpg,draft,10-03-2026 12:00,18-03-2026 12:00,17-03-2026 14:00,17-03-2026 18:00
875,523,Campus Notice Title 875,This is the description for campus notice number 875. Please read carefully.,https://example.com/notices/image_875.jpg,published,07-02-2026 16:00,17-02-2026 16:00,01-01-2026 09:00,01-01-2026 13:00
876,630,Campus Notice Title 876,This is the description for campus notice number 876. Please read carefully.,https://example.com/notices/image_876.jpg,pending,06-03-2026 15:00,26-03-2026 15:00,02-03-2026 10:00,02-03-2026 14:00
877,111,Campus Notice Title 877,This is the description for campus notice number 877. Please read carefully.,https://example.com/notices/image_877.jpg,published,08-01-2026 10:00,27-01-2026 10:00,23-03-2026 10:00,23-03-2026 16:00
878,105,Campus Notice Title 878,This is the description for campus notice number 878. Please read carefully.,https://example.com/notices/image_878.jpg,rejected,19-01-2026 17:00,11-02-2026 17:00,02-03-2026 14:00,02-03-2026 17:00
879,616,Campus Notice Title 879,This is the description for campus notice number 879. Please read carefully.,https://example.com/notices/image_879.jpg,rejected,02-03-2026 17:00,20-03-2026 17:00,06-02-2026 13:00,06-02-2026 13:00
880,381,Campus Notice Title 880,This is the description for campus notice number 880. Please read carefully.,https://example.com/notices/image_880.jpg,pending,23-02-2026 15:00,25-03-2026 15:00,08-01-2026 15:00,08-01-2026 17:00
881,670,Campus Notice Title 881,This is the description for campus notice number 881. Please read carefully.,https://example.com/notices/image_881.jpg,published,27-02-2026 14:00,09-03-2026 14:00,04-03-2026 10:00,04-03-2026 17:00
882,328,Campus Notice Title 882,This is the description for campus notice number 882. Please read carefully.,https://example.com/notices/image_882.jpg,pending,15-01-2026 14:00,04-02-2026 14:00,09-02-2026 13:00,09-02-2026 21:00
883,54,Campus Notice Title 883,This is the description for campus notice number 883. Please read carefully.,https://example.com/notices/image_883.jpg,rejected,15-03-2026 17:00,08-04-2026 17:00,18-03-2026 15:00,18-03-2026 22:00
884,920,Campus Notice Title 884,This is the description for campus notice number 884. Please read carefully.,https://example.com/notices/image_884.jpg,draft,08-03-2026 13:00,24-03-2026 13:00,26-03-2026 14:00,26-03-2026 21:00
885,733,Campus Notice Title 885,This is the description for campus notice number 885. Please read carefully.,https://example.com/notices/image_885.jpg,draft,13-03-2026 12:00,23-03-2026 12:00,25-01-2026 11:00,25-01-2026 15:00
886,840,Campus Notice Title 886,This is the description for campus notice number 886. Please read carefully.,https://example.com/notices/image_886.jpg,rejected,24-02-2026 14:00,06-03-2026 14:00,24-02-2026 16:00,24-02-2026 20:00
887,592,Campus Notice Title 887,This is the description for campus notice number 887. Please read carefully.,https://example.com/notices/image_887.jpg,pending,14-02-2026 12:00,15-03-2026 12:00,05-01-2026 14:00,05-01-2026 18:00
888,997,Campus Notice Title 888,This is the description for campus notice number 888. Please read carefully.,https://example.com/notices/image_888.jpg,published,30-01-2026 11:00,26-02-2026 11:00,25-03-2026 12:00,25-03-2026 12:00
889,171,Campus Notice Title 889,This is the description for campus notice number 889. Please read carefully.,https://example.com/notices/image_889.jpg,published,22-01-2026 13:00,31-01-2026 13:00,30-01-2026 11:00,30-01-2026 12:00
890,395,Campus Notice Title 890,This is the description for campus notice number 890. Please read carefully.,https://example.com/notices/image_890.jpg,pending,23-02-2026 17:00,24-03-2026 17:00,16-01-2026 13:00,16-01-2026 17:00
891,243,Campus Notice Title 891,This is the description for campus notice number 891. Please read carefully.,https://example.com/notices/image_891.jpg,published,04-01-2026 17:00,11-01-2026 17:00,07-01-2026 10:00,07-01-2026 20:00
892,264,Campus Notice Title 892,This is the description for campus notice number 892. Please read carefully.,https://example.com/notices/image_892.jpg,draft,02-03-2026 14:00,15-03-2026 14:00,16-01-2026 09:00,16-01-2026 19:00
893,492,Campus Notice Title 893,This is the description for campus notice number 893. Please read carefully.,https://example.com/notices/image_893.jpg,published,08-01-2026 13:00,17-01-2026 13:00,30-03-2026 14:00,30-03-2026 21:00
894,577,Campus Notice Title 894,This is the description for campus notice number 894. Please read carefully.,https://example.com/notices/image_894.jpg,published,27-01-2026 15:00,25-02-2026 15:00,05-03-2026 16:00,05-03-2026 21:00
895,515,Campus Notice Title 895,This is the description for campus notice number 895. Please read carefully.,https://example.com/notices/image_895.jpg,pending,06-02-2026 16:00,20-02-2026 16:00,09-02-2026 16:00,09-02-2026 17:00
896,966,Campus Notice Title 896,This is the description for campus notice number 896. Please read carefully.,https://example.com/notices/image_896.jpg,pending,04-01-2026 14:00,22-01-2026 14:00,12-01-2026 13:00,12-01-2026 21:00
897,23,Campus Notice Title 897,This is the description for campus notice number 897. Please read carefully.,https://example.com/notices/image_897.jpg,pending,01-04-2026 15:00,08-04-2026 15:00,26-01-2026 14:00,26-01-2026 20:00
898,13,Campus Notice Title 898,This is the description for campus notice number 898. Please read carefully.,https://example.com/notices/image_898.jpg,published,09-02-2026 15:00,14-02-2026 15:00,27-01-2026 16:00,28-01-2026 00:00
899,64,Campus Notice Title 899,This is the description for campus notice number 899. Please read carefully.,https://example.com/notices/image_899.jpg,draft,28-02-2026 16:00,13-03-2026 16:00,18-02-2026 11:00,18-02-2026 16:00
900,262,Campus Notice Title 900,This is the description for campus notice number 900. Please read carefully.,https://example.com/notices/image_900.jpg,rejected,09-01-2026 17:00,25-01-2026 17:00,10-01-2026 12:00,10-01-2026 20:00
901,570,Campus Notice Title 901,This is the description for campus notice number 901. Please read carefully.,https://example.com/notices/image_901.jpg,draft,21-02-2026 10:00,21-03-2026 10:00,03-01-2026 09:00,03-01-2026 11:00
902,235,Campus Notice Title 902,This is the description for campus notice number 902. Please read carefully.,https://example.com/notices/image_902.jpg,draft,27-03-2026 16:00,07-04-2026 16:00,22-01-2026 10:00,22-01-2026 17:00
903,185,Campus Notice Title 903,This is the description for campus notice number 903. Please read carefully.,https://example.com/notices/image_903.jpg,pending,15-01-2026 17:00,12-02-2026 17:00,04-01-2026 17:00,04-01-2026 19:00
904,901,Campus Notice Title 904,This is the description for campus notice number 904. Please read carefully.,https://example.com/notices/image_904.jpg,rejected,11-03-2026 12:00,07-04-2026 12:00,17-02-2026 11:00,17-02-2026 19:00
905,115,Campus Notice Title 905,This is the description for campus notice number 905. Please read carefully.,https://example.com/notices/image_905.jpg,rejected,01-02-2026 11:00,17-02-2026 11:00,04-03-2026 11:00,04-03-2026 14:00
906,82,Campus Notice Title 906,This is the description for campus notice number 906. Please read carefully.,https://example.com/notices/image_906.jpg,draft,29-01-2026 17:00,07-02-2026 17:00,06-02-2026 17:00,06-02-2026 23:00
907,771,Campus Notice Title 907,This is the description for campus notice number 907. Please read carefully.,https://example.com/notices/image_907.jpg,pending,19-03-2026 10:00,24-03-2026 10:00,16-03-2026 17:00,16-03-2026 19:00
908,463,Campus Notice Title 908,This is the description for campus notice number 908. Please read carefully.,https://example.com/notices/image_908.jpg,draft,30-03-2026 17:00,28-04-2026 17:00,20-02-2026 10:00,20-02-2026 14:00
909,133,Campus Notice Title 909,This is the description for campus notice number 909. Please read carefully.,https://example.com/notices/image_909.jpg,published,09-01-2026 10:00,17-01-2026 10:00,13-03-2026 15:00,13-03-2026 22:00
910,222,Campus Notice Title 910,This is the description for campus notice number 910. Please read carefully.,https://example.com/notices/image_910.jpg,draft,04-01-2026 16:00,29-01-2026 16:00,20-03-2026 11:00,20-03-2026 11:00
911,62,Campus Notice Title 911,This is the description for campus notice number 911. Please read carefully.,https://example.com/notices/image_911.jpg,published,04-02-2026 15:00,21-02-2026 15:00,17-01-2026 11:00,17-01-2026 14:00
912,772,Campus Notice Title 912,This is the description for campus notice number 912. Please read carefully.,https://example.com/notices/image_912.jpg,draft,11-01-2026 15:00,28-01-2026 15:00,14-03-2026 16:00,14-03-2026 18:00
913,80,Campus Notice Title 913,This is the description for campus notice number 913. Please read carefully.,https://example.com/notices/image_913.jpg,rejected,23-02-2026 11:00,11-03-2026 11:00,30-01-2026 15:00,30-01-2026 22:00
914,588,Campus Notice Title 914,This is the description for campus notice number 914. Please read carefully.,https://example.com/notices/image_914.jpg,published,24-03-2026 14:00,11-04-2026 14:00,17-03-2026 14:00,17-03-2026 17:00
915,941,Campus Notice Title 915,This is the description for campus notice number 915. Please read carefully.,https://example.com/notices/image_915.jpg,published,23-01-2026 17:00,18-02-2026 17:00,01-04-2026 17:00,01-04-2026 19:00
916,936,Campus Notice Title 916,This is the description for campus notice number 916. Please read carefully.,https://example.com/notices/image_916.jpg,pending,31-01-2026 09:00,18-02-2026 09:00,28-02-2026 09:00,28-02-2026 12:00
917,640,Campus Notice Title 917,This is the description for campus notice number 917. Please read carefully.,https://example.com/notices/image_917.jpg,draft,21-02-2026 16:00,10-03-2026 16:00,05-03-2026 15:00,05-03-2026 19:00
918,563,Campus Notice Title 918,This is the description for campus notice number 918. Please read carefully.,https://example.com/notices/image_918.jpg,published,09-01-2026 09:00,21-01-2026 09:00,01-02-2026 13:00,01-02-2026 20:00
919,674,Campus Notice Title 919,This is the description for campus notice number 919. Please read carefully.,https://example.com/notices/image_919.jpg,draft,09-01-2026 09:00,03-02-2026 09:00,25-01-2026 14:00,25-01-2026 22:00
920,277,Campus Notice Title 920,This is the description for campus notice number 920. Please read carefully.,https://example.com/notices/image_920.jpg,draft,10-02-2026 14:00,04-03-2026 14:00,26-01-2026 13:00,26-01-2026 15:00
921,744,Campus Notice Title 921,This is the description for campus notice number 921. Please read carefully.,https://example.com/notices/image_921.jpg,published,18-01-2026 12:00,07-02-2026 12:00,17-03-2026 12:00,17-03-2026 18:00
922,261,Campus Notice Title 922,This is the description for campus notice number 922. Please read carefully.,https://example.com/notices/image_922.jpg,rejected,16-01-2026 15:00,03-02-2026 15:00,26-03-2026 16:00,26-03-2026 23:00
923,77,Campus Notice Title 923,This is the description for campus notice number 923. Please read carefully.,https://example.com/notices/image_923.jpg,pending,09-03-2026 10:00,17-03-2026 10:00,17-02-2026 09:00,17-02-2026 16:00
924,521,Campus Notice Title 924,This is the description for campus notice number 924. Please read carefully.,https://example.com/notices/image_924.jpg,pending,17-01-2026 14:00,08-02-2026 14:00,28-01-2026 13:00,28-01-2026 23:00
925,212,Campus Notice Title 925,This is the description for campus notice number 925. Please read carefully.,https://example.com/notices/image_925.jpg,rejected,19-03-2026 17:00,02-04-2026 17:00,15-01-2026 15:00,15-01-2026 22:00
926,167,Campus Notice Title 926,This is the description for campus notice number 926. Please read carefully.,https://example.com/notices/image_926.jpg,draft,13-01-2026 11:00,11-02-2026 11:00,25-03-2026 12:00,25-03-2026 22:00
927,577,Campus Notice Title 927,This is the description for campus notice number 927. Please read carefully.,https://example.com/notices/image_927.jpg,rejected,26-02-2026 15:00,14-03-2026 15:00,27-03-2026 10:00,27-03-2026 15:00
928,124,Campus Notice Title 928,This is the description for campus notice number 928. Please read carefully.,https://example.com/notices/image_928.jpg,draft,01-02-2026 13:00,07-02-2026 13:00,17-03-2026 15:00,17-03-2026 19:00
929,658,Campus Notice Title 929,This is the description for campus notice number 929. Please read carefully.,https://example.com/notices/image_929.jpg,rejected,16-01-2026 16:00,07-02-2026 16:00,05-01-2026 17:00,05-01-2026 22:00
930,198,Campus Notice Title 930,This is the description for campus notice number 930. Please read carefully.,https://example.com/notices/image_930.jpg,draft,11-02-2026 11:00,21-02-2026 11:00,30-01-2026 11:00,30-01-2026 14:00
931,544,Campus Notice Title 931,This is the description for campus notice number 931. Please read carefully.,https://example.com/notices/image_931.jpg,pending,10-03-2026 13:00,06-04-2026 13:00,11-01-2026 09:00,11-01-2026 13:00
932,762,Campus Notice Title 932,This is the description for campus notice number 932. Please read carefully.,https://example.com/notices/image_932.jpg,rejected,16-02-2026 14:00,16-03-2026 14:00,02-03-2026 10:00,02-03-2026 15:00
933,388,Campus Notice Title 933,This is the description for campus notice number 933. Please read carefully.,https://example.com/notices/image_933.jpg,pending,12-01-2026 17:00,01-02-2026 17:00,20-01-2026 10:00,20-01-2026 12:00
934,179,Campus Notice Title 934,This is the description for campus notice number 934. Please read carefully.,https://example.com/notices/image_934.jpg,published,20-02-2026 11:00,17-03-2026 11:00,23-03-2026 10:00,23-03-2026 13:00
935,54,Campus Notice Title 935,This is the description for campus notice number 935. Please read carefully.,https://example.com/notices/image_935.jpg,pending,12-03-2026 11:00,26-03-2026 11:00,13-01-2026 15:00,13-01-2026 15:00
936,207,Campus Notice Title 936,This is the description for campus notice number 936. Please read carefully.,https://example.com/notices/image_936.jpg,published,14-01-2026 10:00,12-02-2026 10:00,06-01-2026 13:00,06-01-2026 13:00
937,54,Campus Notice Title 937,This is the description for campus notice number 937. Please read carefully.,https://example.com/notices/image_937.jpg,rejected,08-01-2026 09:00,26-01-2026 09:00,15-01-2026 13:00,15-01-2026 14:00
938,196,Campus Notice Title 938,This is the description for campus notice number 938. Please read carefully.,https://example.com/notices/image_938.jpg,pending,27-03-2026 17:00,11-04-2026 17:00,13-02-2026 09:00,13-02-2026 12:00
939,409,Campus Notice Title 939,This is the description for campus notice number 939. Please read carefully.,https://example.com/notices/image_939.jpg,rejected,04-01-2026 10:00,22-01-2026 10:00,10-02-2026 17:00,11-02-2026 02:00
940,451,Campus Notice Title 940,This is the description for campus notice number 940. Please read carefully.,https://example.com/notices/image_940.jpg,rejected,22-02-2026 12:00,06-03-2026 12:00,27-03-2026 16:00,28-03-2026 02:00
941,502,Campus Notice Title 941,This is the description for campus notice number 941. Please read carefully.,https://example.com/notices/image_941.jpg,pending,05-02-2026 13:00,14-02-2026 13:00,06-02-2026 10:00,06-02-2026 14:00
942,11,Campus Notice Title 942,This is the description for campus notice number 942. Please read carefully.,https://example.com/notices/image_942.jpg,rejected,18-01-2026 14:00,11-02-2026 14:00,06-01-2026 14:00,06-01-2026 17:00
943,552,Campus Notice Title 943,This is the description for campus notice number 943. Please read carefully.,https://example.com/notices/image_943.jpg,published,04-01-2026 11:00,23-01-2026 11:00,20-02-2026 15:00,20-02-2026 18:00
944,387,Campus Notice Title 944,This is the description for campus notice number 944. Please read carefully.,https://example.com/notices/image_944.jpg,pending,24-02-2026 11:00,22-03-2026 11:00,07-01-2026 17:00,07-01-2026 21:00
945,741,Campus Notice Title 945,This is the description for campus notice number 945. Please read carefully.,https://example.com/notices/image_945.jpg,rejected,06-02-2026 15:00,20-02-2026 15:00,04-01-2026 16:00,05-01-2026 01:00
946,441,Campus Notice Title 946,This is the description for campus notice number 946. Please read carefully.,https://example.com/notices/image_946.jpg,pending,29-03-2026 14:00,20-04-2026 14:00,15-02-2026 16:00,16-02-2026 01:00
947,113,Campus Notice Title 947,This is the description for campus notice number 947. Please read carefully.,https://example.com/notices/image_947.jpg,published,23-02-2026 15:00,05-03-2026 15:00,19-01-2026 09:00,19-01-2026 11:00
948,843,Campus Notice Title 948,This is the description for campus notice number 948. Please read carefully.,https://example.com/notices/image_948.jpg,published,17-01-2026 15:00,27-01-2026 15:00,05-03-2026 16:00,05-03-2026 17:00
949,67,Campus Notice Title 949,This is the description for campus notice number 949. Please read carefully.,https://example.com/notices/image_949.jpg,pending,24-03-2026 16:00,30-03-2026 16:00,05-02-2026 13:00,05-02-2026 19:00
950,808,Campus Notice Title 950,This is the description for campus notice number 950. Please read carefully.,https://example.com/notices/image_950.jpg,pending,05-01-2026 11:00,14-01-2026 11:00,20-02-2026 17:00,20-02-2026 20:00
951,594,Campus Notice Title 951,This is the description for campus notice number 951. Please read carefully.,https://example.com/notices/image_951.jpg,published,10-02-2026 16:00,28-02-2026 16:00,15-02-2026 13:00,15-02-2026 19:00
952,976,Campus Notice Title 952,This is the description for campus notice number 952. Please read carefully.,https://example.com/notices/image_952.jpg,rejected,19-01-2026 15:00,29-01-2026 15:00,27-02-2026 13:00,27-02-2026 22:00
953,50,Campus Notice Title 953,This is the description for campus notice number 953. Please read carefully.,https://example.com/notices/image_953.jpg,draft,31-03-2026 15:00,20-04-2026 15:00,27-01-2026 10:00,27-01-2026 17:00
954,13,Campus Notice Title 954,This is the description for campus notice number 954. Please read carefully.,https://example.com/notices/image_954.jpg,draft,10-03-2026 09:00,04-04-2026 09:00,06-03-2026 16:00,06-03-2026 22:00
955,488,Campus Notice Title 955,This is the description for campus notice number 955. Please read carefully.,https://example.com/notices/image_955.jpg,draft,28-03-2026 11:00,06-04-2026 11:00,01-03-2026 14:00,01-03-2026 19:00
956,619,Campus Notice Title 956,This is the description for campus notice number 956. Please read carefully.,https://example.com/notices/image_956.jpg,published,28-03-2026 14:00,06-04-2026 14:00,04-02-2026 17:00,05-02-2026 02:00
957,777,Campus Notice Title 957,This is the description for campus notice number 957. Please read carefully.,https://example.com/notices/image_957.jpg,pending,21-02-2026 17:00,17-03-2026 17:00,27-03-2026 12:00,27-03-2026 18:00
958,222,Campus Notice Title 958,This is the description for campus notice number 958. Please read carefully.,https://example.com/notices/image_958.jpg,rejected,24-02-2026 11:00,25-03-2026 11:00,05-01-2026 12:00,05-01-2026 19:00
959,544,Campus Notice Title 959,This is the description for campus notice number 959. Please read carefully.,https://example.com/notices/image_959.jpg,rejected,07-03-2026 13:00,14-03-2026 13:00,12-01-2026 12:00,12-01-2026 17:00
960,650,Campus Notice Title 960,This is the description for campus notice number 960. Please read carefully.,https://example.com/notices/image_960.jpg,pending,16-03-2026 09:00,26-03-2026 09:00,02-02-2026 13:00,02-02-2026 13:00
961,14,Campus Notice Title 961,This is the description for campus notice number 961. Please read carefully.,https://example.com/notices/image_961.jpg,published,06-02-2026 17:00,21-02-2026 17:00,07-02-2026 13:00,07-02-2026 14:00
962,404,Campus Notice Title 962,This is the description for campus notice number 962. Please read carefully.,https://example.com/notices/image_962.jpg,draft,04-01-2026 14:00,14-01-2026 14:00,01-03-2026 11:00,01-03-2026 14:00
963,855,Campus Notice Title 963,This is the description for campus notice number 963. Please read carefully.,https://example.com/notices/image_963.jpg,draft,15-03-2026 13:00,27-03-2026 13:00,11-02-2026 14:00,11-02-2026 16:00
964,767,Campus Notice Title 964,This is the description for campus notice number 964. Please read carefully.,https://example.com/notices/image_964.jpg,pending,12-02-2026 14:00,11-03-2026 14:00,24-02-2026 16:00,24-02-2026 21:00
965,936,Campus Notice Title 965,This is the description for campus notice number 965. Please read carefully.,https://example.com/notices/image_965.jpg,published,17-01-2026 12:00,11-02-2026 12:00,30-01-2026 09:00,30-01-2026 13:00
966,500,Campus Notice Title 966,This is the description for campus notice number 966. Please read carefully.,https://example.com/notices/image_966.jpg,published,09-02-2026 09:00,23-02-2026 09:00,05-01-2026 10:00,05-01-2026 14:00
967,494,Campus Notice Title 967,This is the description for campus notice number 967. Please read carefully.,https://example.com/notices/image_967.jpg,pending,08-03-2026 11:00,20-03-2026 11:00,22-02-2026 12:00,22-02-2026 12:00
968,607,Campus Notice Title 968,This is the description for campus notice number 968. Please read carefully.,https://example.com/notices/image_968.jpg,draft,24-03-2026 15:00,06-04-2026 15:00,22-03-2026 13:00,22-03-2026 14:00
969,120,Campus Notice Title 969,This is the description for campus notice number 969. Please read carefully.,https://example.com/notices/image_969.jpg,rejected,20-02-2026 15:00,28-02-2026 15:00,21-01-2026 17:00,22-01-2026 01:00
970,47,Campus Notice Title 970,This is the description for campus notice number 970. Please read carefully.,https://example.com/notices/image_970.jpg,pending,19-02-2026 17:00,16-03-2026 17:00,13-02-2026 12:00,13-02-2026 16:00
971,645,Campus Notice Title 971,This is the description for campus notice number 971. Please read carefully.,https://example.com/notices/image_971.jpg,published,24-02-2026 13:00,02-03-2026 13:00,29-01-2026 15:00,29-01-2026 20:00
972,572,Campus Notice Title 972,This is the description for campus notice number 972. Please read carefully.,https://example.com/notices/image_972.jpg,draft,19-03-2026 17:00,18-04-2026 17:00,01-03-2026 10:00,01-03-2026 19:00
973,319,Campus Notice Title 973,This is the description for campus notice number 973. Please read carefully.,https://example.com/notices/image_973.jpg,published,06-02-2026 16:00,13-02-2026 16:00,09-02-2026 14:00,10-02-2026 00:00
974,786,Campus Notice Title 974,This is the description for campus notice number 974. Please read carefully.,https://example.com/notices/image_974.jpg,rejected,12-01-2026 09:00,04-02-2026 09:00,28-01-2026 16:00,29-01-2026 01:00
975,411,Campus Notice Title 975,This is the description for campus notice number 975. Please read carefully.,https://example.com/notices/image_975.jpg,rejected,22-01-2026 12:00,05-02-2026 12:00,27-01-2026 13:00,27-01-2026 23:00
976,865,Campus Notice Title 976,This is the description for campus notice number 976. Please read carefully.,https://example.com/notices/image_976.jpg,published,28-03-2026 09:00,17-04-2026 09:00,22-02-2026 10:00,22-02-2026 17:00
977,816,Campus Notice Title 977,This is the description for campus notice number 977. Please read carefully.,https://example.com/notices/image_977.jpg,rejected,02-01-2026 13:00,31-01-2026 13:00,04-03-2026 10:00,04-03-2026 10:00
978,230,Campus Notice Title 978,This is the description for campus notice number 978. Please read carefully.,https://example.com/notices/image_978.jpg,pending,25-03-2026 12:00,03-04-2026 12:00,25-01-2026 09:00,25-01-2026 12:00
979,759,Campus Notice Title 979,This is the description for campus notice number 979. Please read carefully.,https://example.com/notices/image_979.jpg,rejected,21-02-2026 10:00,26-02-2026 10:00,03-01-2026 09:00,03-01-2026 11:00
980,136,Campus Notice Title 980,This is the description for campus notice number 980. Please read carefully.,https://example.com/notices/image_980.jpg,published,30-01-2026 11:00,24-02-2026 11:00,10-02-2026 14:00,10-02-2026 20:00
981,171,Campus Notice Title 981,This is the description for campus notice number 981. Please read carefully.,https://example.com/notices/image_981.jpg,draft,01-02-2026 17:00,15-02-2026 17:00,27-01-2026 17:00,28-01-2026 01:00
982,849,Campus Notice Title 982,This is the description for campus notice number 982. Please read carefully.,https://example.com/notices/image_982.jpg,pending,06-01-2026 13:00,18-01-2026 13:00,17-02-2026 15:00,17-02-2026 20:00
983,32,Campus Notice Title 983,This is the description for campus notice number 983. Please read carefully.,https://example.com/notices/image_983.jpg,rejected,07-02-2026 13:00,22-02-2026 13:00,18-01-2026 09:00,18-01-2026 14:00
984,161,Campus Notice Title 984,This is the description for campus notice number 984. Please read carefully.,https://example.com/notices/image_984.jpg,pending,28-01-2026 09:00,07-02-2026 09:00,12-01-2026 09:00,12-01-2026 11:00
985,965,Campus Notice Title 985,This is the description for campus notice number 985. Please read carefully.,https://example.com/notices/image_985.jpg,pending,31-03-2026 11:00,30-04-2026 11:00,27-01-2026 13:00,27-01-2026 19:00
986,504,Campus Notice Title 986,This is the description for campus notice number 986. Please read carefully.,https://example.com/notices/image_986.jpg,rejected,03-03-2026 14:00,25-03-2026 14:00,25-03-2026 09:00,25-03-2026 18:00
987,17,Campus Notice Title 987,This is the description for campus notice number 987. Please read carefully.,https://example.com/notices/image_987.jpg,pending,02-03-2026 12:00,17-03-2026 12:00,18-02-2026 11:00,18-02-2026 11:00
988,450,Campus Notice Title 988,This is the description for campus notice number 988. Please read carefully.,https://example.com/notices/image_988.jpg,draft,16-03-2026 14:00,30-03-2026 14:00,10-02-2026 12:00,10-02-2026 20:00
989,816,Campus Notice Title 989,This is the description for campus notice number 989. Please read carefully.,https://example.com/notices/image_989.jpg,rejected,11-03-2026 10:00,21-03-2026 10:00,07-01-2026 17:00,08-01-2026 03:00
990,589,Campus Notice Title 990,This is the description for campus notice number 990. Please read carefully.,https://example.com/notices/image_990.jpg,published,14-02-2026 10:00,11-03-2026 10:00,28-02-2026 09:00,28-02-2026 13:00
991,645,Campus Notice Title 991,This is the description for campus notice number 991. Please read carefully.,https://example.com/notices/image_991.jpg,pending,20-02-2026 10:00,15-03-2026 10:00,11-02-2026 16:00,11-02-2026 23:00
992,774,Campus Notice Title 992,This is the description for campus notice number 992. Please read carefully.,https://example.com/notices/image_992.jpg,draft,10-02-2026 14:00,12-03-2026 14:00,02-03-2026 09:00,02-03-2026 14:00
993,27,Campus Notice Title 993,This is the description for campus notice number 993. Please read carefully.,https://example.com/notices/image_993.jpg,pending,23-03-2026 10:00,22-04-2026 10:00,10-02-2026 15:00,10-02-2026 17:00
994,510,Campus Notice Title 994,This is the description for campus notice number 994. Please read carefully.,https://example.com/notices/image_994.jpg,rejected,24-02-2026 17:00,10-03-2026 17:00,11-02-2026 12:00,11-02-2026 19:00
995,310,Campus Notice Title 995,This is the description for campus notice number 995. Please read carefully.,https://example.com/notices/image_995.jpg,pending,26-03-2026 15:00,16-04-2026 15:00,01-01-2026 11:00,01-01-2026 20:00
996,733,Campus Notice Title 996,This is the description for campus notice number 996. Please read carefully.,https://example.com/notices/image_996.jpg,published,21-03-2026 15:00,03-04-2026 15:00,26-02-2026 17:00,27-02-2026 01:00
997,101,Campus Notice Title 997,This is the description for campus notice number 997. Please read carefully.,https://example.com/notices/image_997.jpg,published,28-01-2026 15:00,25-02-2026 15:00,21-03-2026 15:00,22-03-2026 01:00
998,606,Campus Notice Title 998,This is the description for campus notice number 998. Please read carefully.,https://example.com/notices/image_998.jpg,pending,24-03-2026 15:00,02-04-2026 15:00,18-01-2026 12:00,18-01-2026 20:00
999,620,Campus Notice Title 999,This is the description for campus notice number 999. Please read carefully.,https://example.com/notices/image_999.jpg,pending,08-03-2026 14:00,25-03-2026 14:00,21-03-2026 15:00,21-03-2026 22:00
1000,341,Campus Notice Title 1000,This is the description for campus notice number 1000. Please read carefully.,https://example.com/notices/image_1000.jpg,draft,27-01-2026 16:00,26-02-2026 16:00,19-01-2026 17:00,19-01-2026 22:00
,133,,,,,,,,
,211,,,,,,,,
,829,,,,,,,,
,951,,,,,,,,
,918,,,,,,,,
,907,,,,,,,,
,849,,,,,,,,
,955,,,,,,,,
,594,,,,,,,,
,174,,,,,,,,
,707,,,,,,,,
,962,,,,,,,,
,110,,,,,,,,
,532,,,,,,,,
,620,,,,,,,,
,429,,,,,,,,
,556,,,,,,,,
,284,,,,,,,,
,890,,,,,,,,
,449,,,,,,,,
,757,,,,,,,,
,609,,,,,,,,
,42,,,,,,,,
,98,,,,,,,,
,555,,,,,,,,
,105,,,,,,,,
,7,,,,,,,,
,808,,,,,,,,
,865,,,,,,,,
,832,,,,,,,,
,223,,,,,,,,
,622,,,,,,,,
,22,,,,,,,,
,229,,,,,,,,
,830,,,,,,,,
,65,,,,,,,,
,196,,,,,,,,
,468,,,,,,,,
,491,,,,,,,,
,691,,,,,,,,
,776,,,,,,,,
,609,,,,,,,,
,634,,,,,,,,
,754,,,,,,,,
,864,,,,,,,,
,521,,,,,,,,
,683,,,,,,,,
,302,,,,,,,,
,542,,,,,,,,
,889,,,,,,,,
,787,,,,,,,,
,769,,,,,,,,
,364,,,,,,,,
,426,,,,,,,,
,834,,,,,,,,
,606,,,,,,,,
,768,,,,,,,,
,910,,,,,,,,
,414,,,,,,,,
,666,,,,,,,,
,398,,,,,,,,
,733,,,,,,,,
,491,,,,,,,,
,59,,,,,,,,
,250,,,,,,,,
,775,,,,,,,,
,597,,,,,,,,
,267,,,,,,,,
,626,,,,,,,,
,465,,,,,,,,
,430,,,,,,,,
,952,,,,,,,,
,968,,,,,,,,
,887,,,,,,,,
,332,,,,,,,,
,620,,,,,,,,
,969,,,,,,,,
,426,,,,,,,,
,188,,,,,,,,
,583,,,,,,,,
,383,,,,,,,,
,70,,,,,,,,
,926,,,,,,,,
,486,,,,,,,,
,235,,,,,,,,
,289,,,,,,,,
,957,,,,,,,,
,106,,,,,,,,
,942,,,,,,,,
,155,,,,,,,,
,200,,,,,,,,
,396,,,,,,,,
,254,,,,,,,,
,484,,,,,,,,
,907,,,,,,,,
,333,,,,,,,,
,73,,,,,,,,
,467,,,,,,,,
,32,,,,,,,,
,330,,,,,,,,
,161,,,,,,,,
,475,,,,,,,,
,373,,,,,,,,
,22,,,,,,,,
,141,,,,,,,,
,132,,,,,,,,
,116,,,,,,,,
,313,,,,,,,,
,542,,,,,,,,
,775,,,,,,,,
,276,,,,,,,,
,229,,,,,,,,
,329,,,,,,,,
,453,,,,,,,,
