event_id,user_id,event_name,event_description,event_type,location,event_image,start_date,end_date,created_at,updated_at
2998,19,Event 2998,This is description for event 2998,Workshop,Bangalore,event_2998.jpg,2024-03-08 00:56:00,2024-03-09 00:56:00,2024-03-04 00:56:00,2024-03-05 00:56:00
2999,911,Event 2999,This is description for event 2999,Seminar,Bangalore,event_2999.jpg,2024-08-30 20:48:00,2024-09-02 20:48:00,2024-08-25 20:48:00,2024-09-03 20:48:00
3000,392,Event 3000,This is description for event 3000,Workshop,Delhi,event_3000.jpg,2024-02-23 08:36:00,2024-02-23 08:36:00,2024-02-14 08:36:00,2024-02-21 08:36:00
3001,199,Event 3001,This is description for event 3001,Sports,Hyderabad,event_3001.jpg,2025-09-01 17:28:00,2025-09-02 17:28:00,2025-08-26 17:28:00,2025-08-30 17:28:00
3002,838,Event 3002,This is description for event 3002,Seminar,Delhi,event_3002.jpg,2025-08-05 15:54:00,2025-08-06 15:54:00,2025-07-30 15:54:00,2025-08-19 15:54:00
3003,659,Event 3003,This is description for event 3003,Workshop,Mumbai,event_3003.jpg,2023-02-13 04:38:00,2023-02-14 04:38:00,2023-02-07 04:38:00,2023-02-24 04:38:00
3004,479,Event 3004,This is description for event 3004,Seminar,Delhi,event_3004.jpg,2023-02-11 10:53:00,2023-02-14 10:53:00,2023-02-03 10:53:00,2023-03-03 10:53:00
3005,978,Event 3005,This is description for event 3005,Cultural,Pune,event_3005.jpg,2023-09-27 16:10:00,2023-09-30 16:10:00,2023-09-20 16:10:00,2023-09-29 16:10:00
3006,205,Event 3006,This is description for event 3006,Workshop,Hyderabad,event_3006.jpg,2024-08-06 22:09:00,2024-08-06 22:09:00,2024-07-27 22:09:00,2024-08-26 22:09:00
3007,558,Event 3007,This is description for event 3007,Technical,Hyderabad,event_3007.jpg,2024-04-04 15:52:00,2024-04-07 15:52:00,2024-03-28 15:52:00,2024-04-17 15:52:00
3008,705,Event 3008,This is description for event 3008,Cultural,Delhi,event_3008.jpg,2023-06-24 02:41:00,2023-06-26 02:41:00,2023-06-14 02:41:00,2023-06-26 02:41:00
3009,522,Event 3009,This is description for event 3009,Workshop,Hyderabad,event_3009.jpg,2025-08-18 23:32:00,2025-08-21 23:32:00,2025-08-17 23:32:00,2025-09-04 23:32:00
3010,162,Event 3010,This is description for event 3010,Technical,Pune,event_3010.jpg,2023-03-28 06:44:00,2023-03-28 06:44:00,2023-03-22 06:44:00,2023-04-15 06:44:00
3011,703,Event 3011,This is description for event 3011,Sports,Bangalore,event_3011.jpg,2023-09-18 23:03:00,2023-09-19 23:03:00,2023-09-14 23:03:00,2023-10-14 23:03:00
3012,853,Event 3012,This is description for event 3012,Cultural,Bangalore,event_3012.jpg,2024-01-11 16:38:00,2024-01-14 16:38:00,2024-01-03 16:38:00,2024-01-27 16:38:00
3013,818,Event 3013,This is description for event 3013,Cultural,Pune,event_3013.jpg,2025-11-29 13:13:00,2025-12-01 13:13:00,2025-11-19 13:13:00,2025-12-12 13:13:00
3014,41,Event 3014,This is description for event 3014,Seminar,Bangalore,event_3014.jpg,2024-12-08 13:06:00,2024-12-09 13:06:00,2024-12-04 13:06:00,2024-12-26 13:06:00
3015,485,Event 3015,This is description for event 3015,Sports,Delhi,event_3015.jpg,2023-05-14 07:45:00,2023-05-16 07:45:00,2023-05-13 07:45:00,2023-06-01 07:45:00
3016,408,Event 3016,This is description for event 3016,Sports,Bangalore,event_3016.jpg,2024-11-06 10:50:00,2024-11-09 10:50:00,2024-11-01 10:50:00,2024-11-13 10:50:00
3017,928,Event 3017,This is description for event 3017,Technical,Bangalore,event_3017.jpg,2024-08-04 21:00:00,2024-08-07 21:00:00,2024-07-30 21:00:00,2024-08-05 21:00:00
3018,298,Event 3018,This is description for event 3018,Sports,Bangalore,event_3018.jpg,2025-02-11 05:51:00,2025-02-12 05:51:00,2025-02-07 05:51:00,2025-02-20 05:51:00
3019,245,Event 3019,This is description for event 3019,Sports,Mumbai,event_3019.jpg,2025-10-04 02:51:00,2025-10-05 02:51:00,2025-09-24 02:51:00,2025-10-01 02:51:00
3020,510,Event 3020,This is description for event 3020,Cultural,Hyderabad,event_3020.jpg,2024-12-09 18:29:00,2024-12-11 18:29:00,2024-11-30 18:29:00,2024-12-27 18:29:00
3021,224,Event 3021,This is description for event 3021,Cultural,Hyderabad,event_3021.jpg,2024-05-02 23:34:00,2024-05-05 23:34:00,2024-04-24 23:34:00,2024-05-24 23:34:00
3022,741,Event 3022,This is description for event 3022,Seminar,Bangalore,event_3022.jpg,2025-03-15 11:00:00,2025-03-17 11:00:00,2025-03-05 11:00:00,2025-03-11 11:00:00
3023,941,Event 3023,This is description for event 3023,Seminar,Pune,event_3023.jpg,2023-01-20 17:19:00,2023-01-20 17:19:00,2023-01-19 17:19:00,2023-02-05 17:19:00
3024,913,Event 3024,This is description for event 3024,Cultural,Delhi,event_3024.jpg,2023-12-06 15:46:00,2023-12-09 15:46:00,2023-12-02 15:46:00,2023-12-08 15:46:00
3025,309,Event 3025,This is description for event 3025,Sports,Mumbai,event_3025.jpg,2025-10-25 05:01:00,2025-10-27 05:01:00,2025-10-17 05:01:00,2025-11-15 05:01:00
3026,647,Event 3026,This is description for event 3026,Technical,Hyderabad,event_3026.jpg,2025-03-11 08:16:00,2025-03-11 08:16:00,2025-03-05 08:16:00,2025-03-31 08:16:00
3027,97,Event 3027,This is description for event 3027,Sports,Mumbai,event_3027.jpg,2024-03-05 18:30:00,2024-03-05 18:30:00,2024-02-24 18:30:00,2024-03-05 18:30:00
3028,89,Event 3028,This is description for event 3028,Cultural,Bangalore,event_3028.jpg,2023-05-05 13:45:00,2023-05-06 13:45:00,2023-05-03 13:45:00,2023-05-27 13:45:00
3029,583,Event 3029,This is description for event 3029,Sports,Hyderabad,event_3029.jpg,2024-05-29 21:51:00,2024-05-31 21:51:00,2024-05-22 21:51:00,2024-06-01 21:51:00
3030,466,Event 3030,This is description for event 3030,Sports,Delhi,event_3030.jpg,2023-12-13 04:47:00,2023-12-15 04:47:00,2023-12-04 04:47:00,2023-12-16 04:47:00
3031,784,Event 3031,This is description for event 3031,Cultural,Delhi,event_3031.jpg,2023-07-28 15:24:00,2023-07-29 15:24:00,2023-07-26 15:24:00,2023-08-06 15:24:00
3032,205,Event 3032,This is description for event 3032,Technical,Bangalore,event_3032.jpg,2023-09-09 07:48:00,2023-09-10 07:48:00,2023-09-06 07:48:00,2023-09-18 07:48:00
3033,62,Event 3033,This is description for event 3033,Workshop,Mumbai,event_3033.jpg,2025-07-19 17:05:00,2025-07-22 17:05:00,2025-07-15 17:05:00,2025-08-05 17:05:00
3034,285,Event 3034,This is description for event 3034,Technical,Hyderabad,event_3034.jpg,2025-11-29 00:27:00,2025-12-02 00:27:00,2025-11-27 00:27:00,2025-12-19 00:27:00
3035,227,Event 3035,This is description for event 3035,Sports,Delhi,event_3035.jpg,2024-09-25 21:15:00,2024-09-26 21:15:00,2024-09-21 21:15:00,2024-09-24 21:15:00
3036,91,Event 3036,This is description for event 3036,Workshop,Hyderabad,event_3036.jpg,2023-11-04 13:38:00,2023-11-07 13:38:00,2023-10-29 13:38:00,2023-11-16 13:38:00
3037,709,Event 3037,This is description for event 3037,Sports,Hyderabad,event_3037.jpg,2023-04-23 12:26:00,2023-04-23 12:26:00,2023-04-18 12:26:00,2023-05-15 12:26:00
3038,815,Event 3038,This is description for event 3038,Seminar,Delhi,event_3038.jpg,2023-09-29 01:29:00,2023-09-29 01:29:00,2023-09-21 01:29:00,2023-10-17 01:29:00
3039,311,Event 3039,This is description for event 3039,Sports,Delhi,event_3039.jpg,2023-09-17 23:30:00,2023-09-18 23:30:00,2023-09-07 23:30:00,2023-09-27 23:30:00
3040,848,Event 3040,This is description for event 3040,Sports,Pune,event_3040.jpg,2024-05-26 00:34:00,2024-05-26 00:34:00,2024-05-17 00:34:00,2024-06-07 00:34:00
3041,177,Event 3041,This is description for event 3041,Seminar,Pune,event_3041.jpg,2025-08-27 09:49:00,2025-08-28 09:49:00,2025-08-21 09:49:00,2025-08-31 09:49:00
3042,52,Event 3042,This is description for event 3042,Technical,Delhi,event_3042.jpg,2023-06-07 13:17:00,2023-06-07 13:17:00,2023-06-04 13:17:00,2023-06-26 13:17:00
3043,610,Event 3043,This is description for event 3043,Sports,Mumbai,event_3043.jpg,2024-08-11 08:42:00,2024-08-14 08:42:00,2024-08-06 08:42:00,2024-08-20 08:42:00
3044,126,Event 3044,This is description for event 3044,Technical,Bangalore,event_3044.jpg,2023-10-04 05:14:00,2023-10-04 05:14:00,2023-10-02 05:14:00,2023-10-06 05:14:00
3045,966,Event 3045,This is description for event 3045,Sports,Pune,event_3045.jpg,2023-04-08 06:43:00,2023-04-08 06:43:00,2023-03-30 06:43:00,2023-04-13 06:43:00
3046,783,Event 3046,This is description for event 3046,Cultural,Hyderabad,event_3046.jpg,2023-03-12 16:42:00,2023-03-13 16:42:00,2023-03-06 16:42:00,2023-03-23 16:42:00
3047,816,Event 3047,This is description for event 3047,Sports,Delhi,event_3047.jpg,2025-10-20 06:39:00,2025-10-21 06:39:00,2025-10-10 06:39:00,2025-10-23 06:39:00
3048,341,Event 3048,This is description for event 3048,Workshop,Delhi,event_3048.jpg,2024-09-17 05:15:00,2024-09-20 05:15:00,2024-09-15 05:15:00,2024-10-11 05:15:00
3049,359,Event 3049,This is description for event 3049,Technical,Delhi,event_3049.jpg,2025-01-28 23:00:00,2025-01-31 23:00:00,2025-01-20 23:00:00,2025-01-28 23:00:00
3050,958,Event 3050,This is description for event 3050,Seminar,Delhi,event_3050.jpg,2024-02-18 02:33:00,2024-02-21 02:33:00,2024-02-13 02:33:00,2024-03-02 02:33:00
3051,128,Event 3051,This is description for event 3051,Sports,Pune,event_3051.jpg,2023-07-08 18:58:00,2023-07-10 18:58:00,2023-07-02 18:58:00,2023-07-15 18:58:00
3052,288,Event 3052,This is description for event 3052,Workshop,Hyderabad,event_3052.jpg,2025-08-28 07:47:00,2025-08-30 07:47:00,2025-08-22 07:47:00,2025-09-10 07:47:00
3053,874,Event 3053,This is description for event 3053,Workshop,Pune,event_3053.jpg,2023-01-09 09:58:00,2023-01-09 09:58:00,2023-01-02 09:58:00,2023-01-12 09:58:00
3054,665,Event 3054,This is description for event 3054,Cultural,Delhi,event_3054.jpg,2023-06-30 18:07:00,2023-07-01 18:07:00,2023-06-25 18:07:00,2023-07-06 18:07:00
3055,78,Event 3055,This is description for event 3055,Technical,Mumbai,event_3055.jpg,2023-12-12 08:36:00,2023-12-15 08:36:00,2023-12-06 08:36:00,2023-12-20 08:36:00
3056,338,Event 3056,This is description for event 3056,Workshop,Hyderabad,event_3056.jpg,2023-01-07 10:19:00,2023-01-10 10:19:00,2023-01-04 10:19:00,2023-01-08 10:19:00
3057,264,Event 3057,This is description for event 3057,Workshop,Mumbai,event_3057.jpg,2023-04-05 07:45:00,2023-04-07 07:45:00,2023-04-04 07:45:00,2023-04-12 07:45:00
3058,701,Event 3058,This is description for event 3058,Sports,Delhi,event_3058.jpg,2023-06-16 06:22:00,2023-06-17 06:22:00,2023-06-09 06:22:00,2023-06-27 06:22:00
3059,912,Event 3059,This is description for event 3059,Seminar,Pune,event_3059.jpg,2023-11-20 19:43:00,2023-11-20 19:43:00,2023-11-10 19:43:00,2023-11-18 19:43:00
3060,528,Event 3060,This is description for event 3060,Sports,Bangalore,event_3060.jpg,2025-04-27 00:17:00,2025-04-27 00:17:00,2025-04-20 00:17:00,2025-04-23 00:17:00
3061,598,Event 3061,This is description for event 3061,Seminar,Hyderabad,event_3061.jpg,2023-10-30 14:51:00,2023-10-31 14:51:00,2023-10-22 14:51:00,2023-11-01 14:51:00
3062,812,Event 3062,This is description for event 3062,Seminar,Mumbai,event_3062.jpg,2023-04-01 20:45:00,2023-04-03 20:45:00,2023-03-27 20:45:00,2023-04-13 20:45:00
3063,697,Event 3063,This is description for event 3063,Sports,Delhi,event_3063.jpg,2024-08-23 15:44:00,2024-08-26 15:44:00,2024-08-13 15:44:00,2024-08-15 15:44:00
3064,824,Event 3064,This is description for event 3064,Sports,Pune,event_3064.jpg,2023-10-09 16:54:00,2023-10-12 16:54:00,2023-10-03 16:54:00,2023-10-09 16:54:00
3065,615,Event 3065,This is description for event 3065,Seminar,Hyderabad,event_3065.jpg,2025-12-13 15:20:00,2025-12-16 15:20:00,2025-12-09 15:20:00,2026-01-05 15:20:00
3066,184,Event 3066,This is description for event 3066,Sports,Pune,event_3066.jpg,2023-12-16 10:26:00,2023-12-16 10:26:00,2023-12-10 10:26:00,2023-12-11 10:26:00
3067,487,Event 3067,This is description for event 3067,Sports,Bangalore,event_3067.jpg,2025-03-20 05:10:00,2025-03-21 05:10:00,2025-03-11 05:10:00,2025-03-21 05:10:00
3068,72,Event 3068,This is description for event 3068,Seminar,Pune,event_3068.jpg,2024-05-19 13:07:00,2024-05-21 13:07:00,2024-05-09 13:07:00,2024-05-18 13:07:00
3069,711,Event 3069,This is description for event 3069,Seminar,Bangalore,event_3069.jpg,2024-09-22 08:30:00,2024-09-25 08:30:00,2024-09-20 08:30:00,2024-10-07 08:30:00
3070,444,Event 3070,This is description for event 3070,Technical,Hyderabad,event_3070.jpg,2024-02-04 14:33:00,2024-02-07 14:33:00,2024-02-02 14:33:00,2024-03-02 14:33:00
3071,764,Event 3071,This is description for event 3071,Technical,Delhi,event_3071.jpg,2024-10-04 19:04:00,2024-10-06 19:04:00,2024-09-25 19:04:00,2024-10-21 19:04:00
3072,646,Event 3072,This is description for event 3072,Technical,Mumbai,event_3072.jpg,2024-04-15 00:33:00,2024-04-17 00:33:00,2024-04-07 00:33:00,2024-04-10 00:33:00
3073,814,Event 3073,This is description for event 3073,Sports,Pune,event_3073.jpg,2023-08-05 00:04:00,2023-08-05 00:04:00,2023-07-30 00:04:00,2023-08-02 00:04:00
3074,422,Event 3074,This is description for event 3074,Workshop,Pune,event_3074.jpg,2025-04-20 23:38:00,2025-04-22 23:38:00,2025-04-14 23:38:00,2025-05-11 23:38:00
3075,277,Event 3075,This is description for event 3075,Cultural,Mumbai,event_3075.jpg,2025-05-10 22:47:00,2025-05-12 22:47:00,2025-05-07 22:47:00,2025-05-26 22:47:00
3076,865,Event 3076,This is description for event 3076,Workshop,Hyderabad,event_3076.jpg,2023-02-05 12:38:00,2023-02-06 12:38:00,2023-02-02 12:38:00,2023-02-14 12:38:00
3077,658,Event 3077,This is description for event 3077,Technical,Pune,event_3077.jpg,2023-09-22 10:45:00,2023-09-24 10:45:00,2023-09-14 10:45:00,2023-10-05 10:45:00
3078,348,Event 3078,This is description for event 3078,Sports,Delhi,event_3078.jpg,2024-11-20 03:58:00,2024-11-21 03:58:00,2024-11-10 03:58:00,2024-11-20 03:58:00
3079,118,Event 3079,This is description for event 3079,Workshop,Pune,event_3079.jpg,2025-05-03 13:33:00,2025-05-04 13:33:00,2025-04-30 13:33:00,2025-05-26 13:33:00
3080,239,Event 3080,This is description for event 3080,Cultural,Bangalore,event_3080.jpg,2025-04-27 12:20:00,2025-04-28 12:20:00,2025-04-24 12:20:00,2025-05-21 12:20:00
3081,900,Event 3081,This is description for event 3081,Seminar,Hyderabad,event_3081.jpg,2023-09-18 05:13:00,2023-09-21 05:13:00,2023-09-16 05:13:00,2023-10-08 05:13:00
3082,769,Event 3082,This is description for event 3082,Technical,Delhi,event_3082.jpg,2024-06-08 12:53:00,2024-06-09 12:53:00,2024-06-02 12:53:00,2024-06-15 12:53:00
3083,589,Event 3083,This is description for event 3083,Seminar,Mumbai,event_3083.jpg,2024-09-15 12:18:00,2024-09-18 12:18:00,2024-09-07 12:18:00,2024-10-03 12:18:00
3084,798,Event 3084,This is description for event 3084,Cultural,Hyderabad,event_3084.jpg,2025-05-28 16:44:00,2025-05-30 16:44:00,2025-05-23 16:44:00,2025-06-14 16:44:00
3085,880,Event 3085,This is description for event 3085,Workshop,Bangalore,event_3085.jpg,2025-05-27 12:28:00,2025-05-28 12:28:00,2025-05-18 12:28:00,2025-05-25 12:28:00
3086,912,Event 3086,This is description for event 3086,Technical,Mumbai,event_3086.jpg,2025-12-13 08:24:00,2025-12-16 08:24:00,2025-12-07 08:24:00,2025-12-17 08:24:00
3087,717,Event 3087,This is description for event 3087,Seminar,Pune,event_3087.jpg,2025-04-03 12:41:00,2025-04-04 12:41:00,2025-03-26 12:41:00,2025-04-13 12:41:00
3088,987,Event 3088,This is description for event 3088,Cultural,Hyderabad,event_3088.jpg,2023-09-20 10:40:00,2023-09-20 10:40:00,2023-09-15 10:40:00,2023-09-28 10:40:00
3089,291,Event 3089,This is description for event 3089,Workshop,Mumbai,event_3089.jpg,2023-07-03 01:22:00,2023-07-06 01:22:00,2023-06-26 01:22:00,2023-07-19 01:22:00
3090,559,Event 3090,This is description for event 3090,Seminar,Mumbai,event_3090.jpg,2023-12-12 13:17:00,2023-12-12 13:17:00,2023-12-03 13:17:00,2023-12-07 13:17:00
3091,743,Event 3091,This is description for event 3091,Seminar,Mumbai,event_3091.jpg,2025-11-28 05:44:00,2025-11-29 05:44:00,2025-11-19 05:44:00,2025-12-06 05:44:00
3092,46,Event 3092,This is description for event 3092,Cultural,Hyderabad,event_3092.jpg,2024-08-09 16:05:00,2024-08-11 16:05:00,2024-08-07 16:05:00,2024-09-01 16:05:00
3093,906,Event 3093,This is description for event 3093,Technical,Hyderabad,event_3093.jpg,2025-07-27 12:47:00,2025-07-30 12:47:00,2025-07-18 12:47:00,2025-08-12 12:47:00
3094,908,Event 3094,This is description for event 3094,Cultural,Delhi,event_3094.jpg,2024-03-12 23:10:00,2024-03-15 23:10:00,2024-03-03 23:10:00,2024-03-09 23:10:00
3095,19,Event 3095,This is description for event 3095,Cultural,Delhi,event_3095.jpg,2024-05-01 22:02:00,2024-05-04 22:02:00,2024-04-22 22:02:00,2024-04-24 22:02:00
3096,254,Event 3096,This is description for event 3096,Cultural,Bangalore,event_3096.jpg,2025-06-07 19:54:00,2025-06-10 19:54:00,2025-06-05 19:54:00,2025-06-08 19:54:00
3097,543,Event 3097,This is description for event 3097,Workshop,Bangalore,event_3097.jpg,2024-05-07 22:27:00,2024-05-08 22:27:00,2024-05-03 22:27:00,2024-05-04 22:27:00
3098,815,Event 3098,This is description for event 3098,Technical,Pune,event_3098.jpg,2024-02-06 04:00:00,2024-02-06 04:00:00,2024-01-29 04:00:00,2024-02-26 04:00:00
3099,389,Event 3099,This is description for event 3099,Workshop,Delhi,event_3099.jpg,2024-10-08 12:37:00,2024-10-11 12:37:00,2024-09-29 12:37:00,2024-10-02 12:37:00
3100,502,Event 3100,This is description for event 3100,Technical,Bangalore,event_3100.jpg,2023-02-05 14:36:00,2023-02-05 14:36:00,2023-02-02 14:36:00,2023-02-22 14:36:00
3101,472,Event 3101,This is description for event 3101,Seminar,Hyderabad,event_3101.jpg,2024-10-29 14:57:00,2024-10-31 14:57:00,2024-10-19 14:57:00,2024-11-11 14:57:00
3102,543,Event 3102,This is description for event 3102,Workshop,Hyderabad,event_3102.jpg,2025-07-26 04:04:00,2025-07-29 04:04:00,2025-07-23 04:04:00,2025-08-04 04:04:00
3103,381,Event 3103,This is description for event 3103,Workshop,Bangalore,event_3103.jpg,2023-06-21 19:19:00,2023-06-22 19:19:00,2023-06-16 19:19:00,2023-07-02 19:19:00
3104,901,Event 3104,This is description for event 3104,Seminar,Pune,event_3104.jpg,2025-08-11 16:38:00,2025-08-14 16:38:00,2025-08-10 16:38:00,2025-08-12 16:38:00
3105,542,Event 3105,This is description for event 3105,Seminar,Delhi,event_3105.jpg,2023-09-30 05:02:00,2023-09-30 05:02:00,2023-09-22 05:02:00,2023-10-11 05:02:00
3106,897,Event 3106,This is description for event 3106,Technical,Bangalore,event_3106.jpg,2024-09-03 02:02:00,2024-09-04 02:02:00,2024-09-02 02:02:00,2024-09-08 02:02:00
3107,213,Event 3107,This is description for event 3107,Workshop,Bangalore,event_3107.jpg,2024-06-17 04:38:00,2024-06-17 04:38:00,2024-06-14 04:38:00,2024-06-25 04:38:00
3108,688,Event 3108,This is description for event 3108,Cultural,Mumbai,event_3108.jpg,2025-08-23 22:15:00,2025-08-25 22:15:00,2025-08-17 22:15:00,2025-08-24 22:15:00
3109,361,Event 3109,This is description for event 3109,Seminar,Pune,event_3109.jpg,2023-03-23 01:28:00,2023-03-25 01:28:00,2023-03-17 01:28:00,2023-04-09 01:28:00
3110,149,Event 3110,This is description for event 3110,Workshop,Delhi,event_3110.jpg,2025-11-08 13:29:00,2025-11-09 13:29:00,2025-10-31 13:29:00,2025-11-15 13:29:00
3111,620,Event 3111,This is description for event 3111,Technical,Hyderabad,event_3111.jpg,2024-06-18 21:36:00,2024-06-19 21:36:00,2024-06-16 21:36:00,2024-06-20 21:36:00
3112,235,Event 3112,This is description for event 3112,Cultural,Bangalore,event_3112.jpg,2023-01-22 09:14:00,2023-01-25 09:14:00,2023-01-17 09:14:00,2023-01-22 09:14:00
3113,571,Event 3113,This is description for event 3113,Sports,Pune,event_3113.jpg,2023-09-19 05:47:00,2023-09-22 05:47:00,2023-09-09 05:47:00,2023-09-13 05:47:00
3114,400,Event 3114,This is description for event 3114,Sports,Delhi,event_3114.jpg,2024-07-03 04:43:00,2024-07-06 04:43:00,2024-06-24 04:43:00,2024-07-12 04:43:00
3115,604,Event 3115,This is description for event 3115,Workshop,Mumbai,event_3115.jpg,2025-02-23 12:40:00,2025-02-23 12:40:00,2025-02-16 12:40:00,2025-02-17 12:40:00
3116,510,Event 3116,This is description for event 3116,Cultural,Bangalore,event_3116.jpg,2025-01-31 09:46:00,2025-02-03 09:46:00,2025-01-29 09:46:00,2025-02-28 09:46:00
3117,285,Event 3117,This is description for event 3117,Technical,Hyderabad,event_3117.jpg,2023-08-18 09:18:00,2023-08-19 09:18:00,2023-08-10 09:18:00,2023-09-04 09:18:00
3118,612,Event 3118,This is description for event 3118,Sports,Delhi,event_3118.jpg,2023-05-25 11:57:00,2023-05-26 11:57:00,2023-05-24 11:57:00,2023-06-01 11:57:00
3119,23,Event 3119,This is description for event 3119,Sports,Bangalore,event_3119.jpg,2024-12-28 15:34:00,2024-12-31 15:34:00,2024-12-19 15:34:00,2024-12-26 15:34:00
3120,675,Event 3120,This is description for event 3120,Sports,Pune,event_3120.jpg,2024-02-13 01:57:00,2024-02-15 01:57:00,2024-02-11 01:57:00,2024-02-22 01:57:00
3121,811,Event 3121,This is description for event 3121,Sports,Bangalore,event_3121.jpg,2023-06-28 21:11:00,2023-06-29 21:11:00,2023-06-18 21:11:00,2023-07-13 21:11:00
3122,807,Event 3122,This is description for event 3122,Sports,Hyderabad,event_3122.jpg,2023-08-19 01:41:00,2023-08-21 01:41:00,2023-08-12 01:41:00,2023-09-10 01:41:00
3123,14,Event 3123,This is description for event 3123,Technical,Hyderabad,event_3123.jpg,2025-01-25 19:40:00,2025-01-27 19:40:00,2025-01-20 19:40:00,2025-01-26 19:40:00
3124,412,Event 3124,This is description for event 3124,Workshop,Pune,event_3124.jpg,2023-03-07 00:16:00,2023-03-10 00:16:00,2023-03-06 00:16:00,2023-03-22 00:16:00
3125,464,Event 3125,This is description for event 3125,Workshop,Bangalore,event_3125.jpg,2024-04-12 20:54:00,2024-04-12 20:54:00,2024-04-07 20:54:00,2024-05-01 20:54:00
3126,202,Event 3126,This is description for event 3126,Cultural,Bangalore,event_3126.jpg,2025-05-17 03:37:00,2025-05-19 03:37:00,2025-05-16 03:37:00,2025-06-05 03:37:00
3127,832,Event 3127,This is description for event 3127,Sports,Bangalore,event_3127.jpg,2024-01-21 13:49:00,2024-01-21 13:49:00,2024-01-11 13:49:00,2024-01-25 13:49:00
3128,154,Event 3128,This is description for event 3128,Cultural,Pune,event_3128.jpg,2024-05-15 23:34:00,2024-05-15 23:34:00,2024-05-08 23:34:00,2024-06-06 23:34:00
3129,427,Event 3129,This is description for event 3129,Seminar,Bangalore,event_3129.jpg,2024-10-08 11:02:00,2024-10-08 11:02:00,2024-10-04 11:02:00,2024-10-22 11:02:00
3130,237,Event 3130,This is description for event 3130,Workshop,Pune,event_3130.jpg,2025-07-30 00:28:00,2025-08-02 00:28:00,2025-07-28 00:28:00,2025-08-08 00:28:00
3131,193,Event 3131,This is description for event 3131,Technical,Mumbai,event_3131.jpg,2024-01-12 03:22:00,2024-01-12 03:22:00,2024-01-09 03:22:00,2024-01-24 03:22:00
3132,905,Event 3132,This is description for event 3132,Sports,Mumbai,event_3132.jpg,2025-04-08 19:05:00,2025-04-10 19:05:00,2025-04-02 19:05:00,2025-04-16 19:05:00
3133,914,Event 3133,This is description for event 3133,Technical,Mumbai,event_3133.jpg,2023-10-01 20:32:00,2023-10-03 20:32:00,2023-09-29 20:32:00,2023-10-03 20:32:00
3134,476,Event 3134,This is description for event 3134,Sports,Delhi,event_3134.jpg,2025-10-04 02:37:00,2025-10-07 02:37:00,2025-10-02 02:37:00,2025-10-13 02:37:00
3135,62,Event 3135,This is description for event 3135,Technical,Pune,event_3135.jpg,2025-10-22 09:41:00,2025-10-22 09:41:00,2025-10-14 09:41:00,2025-11-08 09:41:00
3136,635,Event 3136,This is description for event 3136,Technical,Bangalore,event_3136.jpg,2024-12-18 18:34:00,2024-12-18 18:34:00,2024-12-17 18:34:00,2025-01-02 18:34:00
3137,159,Event 3137,This is description for event 3137,Cultural,Hyderabad,event_3137.jpg,2024-05-07 14:15:00,2024-05-07 14:15:00,2024-05-02 14:15:00,2024-05-24 14:15:00
3138,941,Event 3138,This is description for event 3138,Cultural,Bangalore,event_3138.jpg,2025-05-30 14:16:00,2025-06-01 14:16:00,2025-05-20 14:16:00,2025-06-14 14:16:00
3139,790,Event 3139,This is description for event 3139,Sports,Pune,event_3139.jpg,2025-11-21 21:15:00,2025-11-24 21:15:00,2025-11-18 21:15:00,2025-12-02 21:15:00
3140,629,Event 3140,This is description for event 3140,Sports,Mumbai,event_3140.jpg,2025-03-31 18:54:00,2025-04-03 18:54:00,2025-03-21 18:54:00,2025-04-20 18:54:00
3141,996,Event 3141,This is description for event 3141,Seminar,Hyderabad,event_3141.jpg,2023-10-19 03:56:00,2023-10-21 03:56:00,2023-10-15 03:56:00,2023-11-14 03:56:00
3142,254,Event 3142,This is description for event 3142,Cultural,Pune,event_3142.jpg,2025-07-30 22:05:00,2025-07-30 22:05:00,2025-07-22 22:05:00,2025-08-06 22:05:00
3143,402,Event 3143,This is description for event 3143,Seminar,Bangalore,event_3143.jpg,2023-02-04 21:31:00,2023-02-05 21:31:00,2023-01-30 21:31:00,2023-02-12 21:31:00
3144,338,Event 3144,This is description for event 3144,Technical,Hyderabad,event_3144.jpg,2024-01-14 17:17:00,2024-01-17 17:17:00,2024-01-10 17:17:00,2024-02-04 17:17:00
3145,660,Event 3145,This is description for event 3145,Cultural,Pune,event_3145.jpg,2025-12-16 02:08:00,2025-12-17 02:08:00,2025-12-08 02:08:00,2025-12-22 02:08:00
3146,709,Event 3146,This is description for event 3146,Seminar,Pune,event_3146.jpg,2024-05-13 17:25:00,2024-05-13 17:25:00,2024-05-03 17:25:00,2024-05-08 17:25:00
3147,258,Event 3147,This is description for event 3147,Sports,Delhi,event_3147.jpg,2025-11-16 15:04:00,2025-11-16 15:04:00,2025-11-14 15:04:00,2025-11-27 15:04:00
3148,405,Event 3148,This is description for event 3148,Seminar,Hyderabad,event_3148.jpg,2024-04-05 22:20:00,2024-04-08 22:20:00,2024-03-27 22:20:00,2024-04-21 22:20:00
3149,373,Event 3149,This is description for event 3149,Sports,Hyderabad,event_3149.jpg,2024-08-19 10:35:00,2024-08-21 10:35:00,2024-08-15 10:35:00,2024-09-13 10:35:00
3150,78,Event 3150,This is description for event 3150,Technical,Mumbai,event_3150.jpg,2025-03-20 13:09:00,2025-03-23 13:09:00,2025-03-15 13:09:00,2025-03-28 13:09:00
